"","Individual","Collective","Mean_800","Mean_1250","Mean_2000","Jewish_segment","JLR_station","Damascus_Gate_dis","With_settlements","con800"
"261",0,0,114.403618411111,217.293294384848,545.066680272728,1,0,5191.16741364251,0,40
"262",0,0,189.044195522059,386.102660529412,827.509659794118,1,0,4696.28722713131,0,65
"263",0,0,329.153679338318,656.903002411215,1253.19781466355,1,1,4202.61840122435,0,85
"264",0,0,227.603984059524,440.289534738095,857.844076178572,1,0,3710.64445894528,0,72
"265",0,0,157.286768550407,354.978221349593,890.256131731707,1,0,3221.14209481925,0,55
"266",0,0,273.284229339634,640.104458695122,1469.62143312195,1,0,2735.43849301614,0,79
"267",0,0,264.625592683761,720.572696641025,2205.12336183761,1,0,2255.98856166109,0,78
"268",0,0,590.16533795,1554.69243551111,3649.71244588889,1,0,1787.83062228482,0,95
"269",0,0,632.068983773481,1567.65525256354,3624.26614243094,1,0,1342.82745831551,0,96
"270",0,0,517.568879775785,1165.68986121525,2911.73031668161,1,0,953.952895750794,0,94
"271",1,7,837.358256442857,1344.78449641837,2523.39671566735,0,0,718.929721936965,1,99
"272",2,48,748.978064813743,1131.90403890958,1900.40707031646,1,0,789.738564393036,1,98
"273",0,10,261.918362664286,631.011684678572,1661.46342771428,0,0,1109.28231526589,1,77
"274",0,0,139.823781016312,260.370345964539,756.587745042554,0,0,1528.82982721966,0,48
"275",0,0,233.440195035862,421.482165365517,758.897736124137,0,0,1985.98265085137,0,74
"276",0,0,80.7397032266667,202.7829122,452.722379066667,0,0,2459.86310963623,0,31
"277",0,0,15.204342,21.2035816666667,35.5296996333333,1,0,8726.64180890009,0,6
"278",0,0,15.4105823,22.9281602,43.17500345,1,0,8231.72053820201,0,6
"279",0,0,32.54694265,55.3068628166667,182.735110333333,1,0,7737.4518467194,0,14
"280",0,0,42.8194486586207,68.6972429931035,169.166706555172,1,0,7243.96932595092,0,18
"281",0,0,70.8151431736842,130.070360657895,181.690432263158,1,0,6751.44537877226,0,26
"282",0,0,45.1840986917808,68.9770394657534,108.785904919178,1,0,6260.10627130728,0,18
"283",0,0,94.5689564827586,203.428905334483,515.176219489655,1,0,5770.25468984301,0,34
"284",0,0,154.362081178049,341.130403863415,878.007749390244,1,0,5282.30449489264,0,54
"285",0,0,243.031210737383,590.226731065421,1244.93892311215,1,1,4796.8359770271,0,75
"286",0,0,129.758033471233,364.661521136986,916.920380013699,1,0,4314.68690679235,0,45
"287",0,0,190.87326782,348.582535110345,806.374944227586,1,0,3837.10880490385,0,66
"288",0,0,274.703237536083,473.369928046392,839.082736731959,1,0,3366.04784186203,0,80
"289",0,0,258.112920297973,434.258778141892,938.559418885135,1,0,2904.67647467973,0,77
"290",0,0,233.456653248062,574.510936364341,1779.80366893023,1,0,2458.45603066185,0,74
"291",1,0,500.243405345071,1214.15472607746,3174.09528215493,1,0,2037.36594289826,0,94
"292",0,0,598.727744473373,1297.61015248521,3011.48661289941,1,0,1660.63458266141,0,96
"293",0,0,596.920601219143,1235.26623416625,3094.91588813602,1,0,1365.48443445641,0,95
"294",0,4,320.163211958333,800.834863037037,1834.85336643519,1,0,1213.00516639106,0,84
"295",0,215,159.001079175676,497.434059364865,1361.85804890541,0,0,1256.2677103044,1,56
"296",0,27,130.780752189759,244.653428774096,631.559016301205,0,0,1478.18428558782,1,46
"297",0,126,169.903874129134,323.913789889764,674.428675330709,0,0,1814.3434435631,0,59
"298",0,0,129.822652839,247.81335206,495.42570543,0,0,2213.2890772717,0,45
"299",0,0,27.415917,60.7468929666667,123.699290166667,0,0,2646.78067164622,0,12
"300",0,0,20.074377,28.060085,47.638409,1,0,8809.58522941892,0,8
"301",0,0,132.046827329348,187.321259129348,194.393121794565,1,0,8319.59961358839,0,46
"302",0,0,152.376323502994,198.593415251497,180.941111221557,1,0,7830.87963408279,0,53
"303",0,0,86.3796750142857,154.232095633333,164.466236333333,1,0,7343.67798888092,0,32
"304",0,0,125.362453317708,160.275112925,218.442072575,1,0,6858.31827429064,0,43
"305",0,0,148.460261974684,202.829346848101,303.565553544304,1,0,6375.22120485922,0,52
"306",0,0,184.437331545503,314.265485142857,617.030561185186,1,0,5894.94309526511,0,64
"307",0,0,358.424602253886,621.271359134715,1301.43109290674,1,0,5418.2336337099,0,87
"308",0,0,287.365659943333,621.114621483333,1310.99624563333,1,0,4946.12477998291,0,82
"309",0,0,179.930734089552,342.988644068657,918.842760298508,1,0,4480.07121174494,0,62
"310",0,0,146.021456275,344.619347194444,994.193817736111,1,0,4022.17838283552,0,51
"311",0,0,231.197856986755,455.896920251656,962.405414490066,1,0,3575.58289435829,0,73
"312",0,0,274.854652482051,575.226892861538,1386.43430490769,1,0,3145.10101194533,0,80
"313",0,0,440.472088386793,969.082612962264,2388.35201349057,1,0,2738.34274581625,0,92
"314",0,0,481.531846819149,1039.78289002128,2108.52751912766,1,0,2367.56729667092,0,93
"315",0,0,433.457602605096,1000.01744519745,2075.14127271338,1,0,2052.36987656929,0,92
"316",0,0,582.442030245283,1402.54245915094,3215.84667264151,1,0,1821.82946567756,0,95
"317",1,46,274.190332593104,674.062878689655,1848.60048762069,0,0,1710.52516998023,1,80
"318",0,0,112.827455419231,271.944521448718,947.183788384615,0,0,1741.47160172096,1,40
"319",0,0,109.522958234783,194.699098384783,393.850404855072,0,0,1907.75876672623,1,39
"320",0,0,142.492596876642,264.460390313869,435.852795051095,0,0,2178.61350526273,0,49
"321",0,0,120.489818724476,212.473194909091,415.182876692308,0,0,2520.54818480847,1,42
"322",0,0,38.41136215,63.31927345,172.573958,0,0,2908.60146263757,0,16
"323",0,0,117.246820846154,191.058959923077,209.930509153846,1,0,8436.24594461831,0,41
"324",0,0,177.217581138889,235.136853416667,214.571668583333,1,0,7954.695708876,0,61
"325",0,0,28.2079479,92.7276153,188.583521,1,0,7475.56783417191,0,12
"326",0,0,48.435827544,84.264517852,180.2393764,1,0,6999.35980243838,0,19
"327",0,0,58.0688348876923,178.219153724615,506.586969215385,1,0,6526.7107756499,0,23
"328",0,0,300.504735157857,660.443029042857,1109.86423322857,1,0,6058.45378558096,0,83
"329",0,0,425.968112891534,739.609110269841,1194.69044365079,1,0,5595.69154926876,0,91
"330",0,0,167.816923034014,394.295264809524,837.428977802721,1,0,5139.90841997431,0,58
"331",0,1,147.52915726988,290.035520819277,640.764877421687,1,0,4693.13821470239,0,51
"332",0,0,104.268041901639,209.052779352459,621.333465245902,1,0,4258.21878122013,0,37
"333",0,0,211.616003883436,379.312381490797,890.640219656442,1,0,3839.17976619725,0,70
"334",0,0,211.20862989717,499.401830084906,1375.1177229717,1,0,3441.82634765702,0,69
"335",0,0,443.119574512,845.566173772,1775.087382504,1,0,3074.57789085981,0,93
"336",0,0,770.376301274193,1446.07390003763,2928.42109903226,1,0,2749.52415718225,0,99
"337",0,0,621.310549273381,1328.45188120144,2934.81884244604,1,0,2483.29020900652,0,96
"338",0,0,384.900169617647,1003.22304525735,2530.91340090441,1,0,2296.4256380552,0,89
"339",0,3,204.692376167021,487.229818531915,1271.69096526596,0,0,2209.16373666908,1,68
"340",0,0,48.8785218089655,109.394043736552,339.767034296552,0,0,2233.21099294785,0,19
"341",0,5,87.9586599641975,189.799611332099,456.693331246914,0,0,2365.17471755341,0,32
"342",0,1,122.739774715686,237.131167254902,474.913915647059,0,0,2588.60283993583,0,43
"343",0,0,108.612924396875,203.944125359375,399.96344775,0,0,2882.30305946573,0,39
"344",0,0,31.1850442111111,67.5792562444445,189.206652,0,0,3227.14582132958,1,14
"345",0,0,147.582694428571,277.665315821429,619.66723675,1,0,7172.55456445727,0,51
"346",0,0,183.211208100926,317.052899768519,584.015636175926,1,0,6712.11255435351,0,63
"347",0,0,231.417669979079,429.398900334728,776.375507125523,1,0,6257.74429906378,0,74
"348",0,0,196.652959363333,379.419050175,758.772458716667,1,0,5810.87475274146,0,67
"349",0,0,248.930664418605,519.811152255814,1012.37400188372,1,0,5373.37510975798,0,76
"350",0,0,167.878865581915,371.123319180851,878.024610882979,1,0,4947.73158362526,0,58
"351",0,1,83.5343340539683,220.178230250794,668.6353701,1,0,4537.28208477515,0,31
"352",0,0,278.214134693548,569.027234709677,1376.33315834677,1,0,4146.54106478554,0,81
"353",0,0,353.003363101515,708.262414111111,1545.36878111616,1,0,3781.62268329512,0,87
"354",0,0,347.626994509202,829.26452703681,1576.2145282638,1,0,3450.7290091899,0,87
"355",0,0,558.502403367232,1192.39856811299,2478.64508146893,1,0,3164.55123915862,0,94
"356",0,0,441.365716652778,1056.76308090278,2305.17232361111,1,0,2936.19339840331,0,93
"357",0,0,382.153410980992,1015.65057786777,2404.3314775124,1,0,2779.94101880771,0,89
"358",0,0,140.381633023718,311.894421709615,851.050919339744,1,0,2708.30310499404,0,48
"359",0,0,36.3089092081081,90.4293331810811,257.694811848649,0,0,2727.95391424049,1,15
"360",0,0,72.5901612473684,109.024190148421,352.333939357895,0,0,2836.99710605236,1,26
"361",0,0,76.5781212349397,165.492649831325,405.31647973494,0,0,3025.78348597986,0,29
"362",0,0,82.2735347061856,167.224977816495,373.777290132989,0,0,3280.57492880905,0,31
"363",0,0,21.5130774875,32.0161661375,37.807527825,0,0,3587.33480104599,0,9
"364",0,0,7.13947423333333,14.1258563333333,32.3053308333333,0,0,3933.92462332749,0,2
"365",0,0,24.16177284,45.22867222,130.7388652,0,0,7828.99164713238,0,11
"366",0,0,5.45556115,11.397331,27.883359,0,0,7375.63784088264,0,1
"367",0,0,205.339158030986,369.034359492958,587.239813950704,1,0,6928.70475564564,0,68
"368",0,0,183.063318555844,370.76729587013,630.462380909091,1,0,6489.51912068872,0,63
"369",0,0,103.437553726316,262.384978092632,699.903059357895,1,0,6059.76568375045,0,37
"370",0,0,165.269157898684,299.837094289474,644.175153342105,1,0,5641.60038043358,0,57
"371",0,0,165.35910598125,293.258089598214,646.697015580357,1,0,5237.79940683443,0,57
"372",0,1,106.29309927027,243.607767054054,661.188165054054,1,0,4851.95048692966,0,38
"373",0,0,124.53229625814,325.095204511628,844.677144302326,1,0,4488.68551012108,0,43
"374",0,0,292.977626276923,660.219979715385,1511.07387886923,1,0,4153.93366696049,0,82
"375",0,0,337.583241505747,796.945249977011,1753.05493149425,1,0,3855.12975881363,0,86
"376",0,0,371.661131622222,725.088750607407,1699.66051288889,1,0,3601.23302040895,0,88
"377",0,0,468.37050837931,1038.34127687356,2180.50347887356,1,0,3402.31191137657,0,93
"378",0,0,381.200943368421,771.488508684211,1787.39638174561,1,0,3268.41959864989,0,89
"379",0,0,204.216495487654,447.848815672839,1009.68509994444,1,0,3207.70950001237,0,68
"380",3,30,150.727501340397,364.23455597351,865.062835675497,1,0,3224.31806700141,1,53
"381",0,7,79.8697040395162,182.236982280645,531.522379580645,1,0,3317.08409866423,0,30
"382",1,7,157.026332506452,315.039837555914,649.739986903226,0,0,3479.92240267493,1,54
"383",0,28,80.7207851394737,133.445913535088,279.967070087719,0,0,3703.6017554195,0,30
"384",0,0,30.9692133037037,41.5315241407407,49.099838537037,0,0,3977.87191051693,0,13
"385",0,0,27.610755,35.5636541428571,75.3588758571428,0,0,4293.04749030741,0,12
"386",0,0,22.782613,26.6881075,47.6211815,0,0,8493.56621435088,0,10
"387",0,0,NA,NA,NA,0,0,8046.58921155446,0,NA
"388",0,0,17.0272702,19.4195956666667,19.7201048111111,0,0,7606.21597005938,0,7
"389",0,0,150.551763775862,216.695205889655,375.008056610345,1,0,7173.66276700807,0,52
"390",0,0,144.121332382927,182.441540053658,322.126232634146,1,0,6750.43305188329,0,50
"391",0,0,52.8118670684211,111.825748371053,387.386488894737,1,0,6338.39476241808,0,22
"392",0,0,95.3627997371429,170.315966514286,334.6628846,1,0,5939.87734828992,0,34
"393",0,0,140.002238417391,215.327837152174,419.757181,1,0,5557.79009231217,0,48
"394",0,0,99.6600882714286,177.254173428571,451.1219875,1,0,5195.75900337119,0,36
"395",0,0,61.3330474146667,175.785505902667,636.340518426667,0,0,4858.26982552581,0,23
"396",0,4,163.76732125,433.313327951219,1128.01221308537,1,0,4550.78597381759,0,56
"397",0,0,219.15836028375,524.021909375,1189.446496775,1,0,4279.77960813712,0,71
"398",0,0,404.721432977632,624.919139059211,1429.70772269737,1,0,4052.57538572338,0,91
"399",0,0,321.932089029412,700.13239717647,1616.18917438235,1,0,3876.88202948478,0,84
"400",0,0,252.80674066,503.70241437,1284.79822667,1,0,3759.92746278984,0,76
"401",1,0,104.975814400961,249.059217854808,521.022410596154,1,0,3707.27500992958,0,38
"402",0,1,116.264252702976,209.886880822619,516.588393488095,1,0,3721.65482762051,0,40
"403",0,0,140.147711225,275.720113931818,651.611220810606,1,0,3802.30646557234,0,48
"404",0,0,172.44661393806,284.559348492537,476.920411313433,0,0,3945.1675929861,0,60
"405",0,0,139.688878861111,259.366337857143,397.551421063492,0,0,4143.80902362052,0,48
"406",0,0,76.2023174873016,125.865609828571,201.959381850794,0,0,4390.66646844889,0,28
"407",0,0,33.4797879641026,50.1187235769231,104.539785323077,0,0,4678.11326067546,0,14
"408",0,0,NA,NA,NA,0,0,9164.50812820482,0,NA
"409",0,0,15.517619,25.038597,34.575142,0,0,8723.25328483758,0,6
"410",0,0,8.495326,14.152013,26.913563,0,0,8288.67172097154,0,2
"411",0,0,9.8836985,18.970293,30.940941,0,0,7861.87016238088,0,3
"412",0,0,20.33104467,26.35926538,30.52179644,0,0,7444.18690347549,0,9
"413",0,0,18.3908550052632,24.3965117263158,39.1718440052632,0,0,7037.24574126854,0,7
"414",0,0,21.7765926730769,48.2621667384615,197.097403115385,0,0,6643.02110932647,0,9
"415",0,0,24.50103154,80.48441464,215.2473914,0,0,6263.91445111322,0,11
"416",0,0,NA,NA,NA,0,0,5902.83932319832,0,NA
"417",0,0,67.3481049553192,101.736074940426,304.529727234043,0,0,5563.30773886736,0,25
"418",0,1,131.523859129268,239.004907463415,674.645737780488,0,0,5249.50160191341,0,46
"419",0,0,153.210126372414,285.357399189655,623.374726137931,0,0,4966.2998629558,0,53
"420",0,0,263.724884133333,459.196793611111,993.201058499999,0,0,4719.21548625216,0,78
"421",0,0,221.94920778961,498.806497909091,1328.27653742857,1,0,4514.18303952532,0,72
"422",0,0,197.686330075,418.683819775,1100.71364685,1,0,4357.14303845764,0,67
"423",0,0,182.071908636364,447.290277272727,1110.86972045455,1,0,4253.41458429364,0,63
"424",0,0,42.21593144,116.1960513,471.4118575,1,0,4206.94295146186,0,17
"425",0,0,145.368976192424,316.112637106061,694.37930469697,1,0,4219.62030690935,0,51
"426",0,0,160.428280723232,360.343140424242,775.896721393939,1,0,4290.92241846956,0,56
"427",0,0,127.021242719718,292.771738408451,659.31229528169,0,0,4418.01176190804,0,44
"428",0,0,120.568231817073,206.038853780488,378.687263902439,0,0,4596.26300901241,0,42
"429",0,0,42.7263579428571,103.756996675,224.567423392857,0,0,4820.00334822033,0,18
"430",0,0,53.883957,166.86383,428.88712,0,0,5083.22965436936,0,22
"431",0,0,NA,NA,NA,0,0,9840.51505466029,0,NA
"432",0,0,NA,NA,NA,0,0,9404.39700997319,0,NA
"433",0,0,NA,NA,NA,0,0,8974.94411790016,0,NA
"434",0,0,23.8785894,36.8893826,51.55920944,0,0,8553.16041510129,0,10
"435",0,0,99.0480894828125,118.535345510938,144.541219296875,0,0,8140.23812678114,0,36
"436",0,0,49.8194083814815,69.3425783148148,89.0357765703703,0,0,7737.59607812819,0,20
"437",0,0,18.9936698,28.01025044,52.77174796,0,0,7346.92467110648,0,7
"438",0,0,24.0242601705882,46.4400745529412,80.9426701117647,1,0,6970.23701362272,0,10
"439",0,0,93.1264359715909,132.717485715909,297.407167375,1,0,6609.92427088957,0,33
"440",0,0,95.4141323211538,155.598350384615,289.206655576923,1,0,6268.81063058282,0,34
"441",0,0,63.8561177516129,100.011989206452,318.378114,0,0,5950.198959384,0,24
"442",0,0,79.9146595227723,159.096186885149,365.834798821782,1,0,5657.89198566087,0,30
"443",0,0,117.045797436364,226.548095272727,512.79228548052,0,0,5396.16613507963,0,41
"444",0,0,98.9641357308642,185.061093292593,469.88514182716,1,0,5169.66820905008,0,35
"445",0,0,153.18925490678,278.278414627119,745.09043961017,1,0,4983.20409369262,0,53
"446",0,0,195.050868340807,255.380294932735,607.313390542601,1,0,4841.40164656967,0,66
"447",0,3,135.007555222581,321.858681612903,778.923364516129,0,0,4748.26389053721,0,47
"448",0,0,143.628082608451,328.965455715493,615.394658239436,0,0,4706.68070186508,0,50
"449",0,13,224.18800181282,384.255983051282,753.530365066666,0,0,4718.01543371693,0,72
"450",0,0,311.973298344444,622.583673920635,1165.13798942857,0,0,4781.89179584853,0,84
"451",0,0,77.6863669884058,207.237825115942,595.88175242029,0,0,4896.25384385589,0,29
"452",0,0,100.631932418333,194.420287068333,541.296476933333,0,0,5057.67804768998,0,36
"453",0,0,62.0753456625,119.532706625,308.364262375,0,0,5261.83481834527,0,24
"454",0,0,NA,NA,NA,0,0,10089.1131141269,0,NA
"455",0,0,NA,NA,NA,0,0,9664.2201033892,0,NA
"456",0,0,NA,NA,NA,0,0,9246.8421194239,0,NA
"457",0,0,12.2069341545455,40.5402373454545,75.2161562727273,0,0,8838.04392978343,0,4
"458",0,0,122.347777196154,162.474385769231,185.493877833333,0,0,8439.07247953546,0,43
"459",0,0,114.477096884507,161.626960661972,178.331641107042,0,0,8051.38874591836,0,40
"460",0,0,NA,NA,NA,0,0,7676.70306105763,0,NA
"461",0,0,76.4295685666667,117.139261888889,221.197732833333,1,0,7317.01249592771,0,28
"462",0,0,57.2332032736111,135.950294465278,276.993607519444,1,0,6974.63739278064,0,22
"463",0,0,203.988021,348.276893619048,517.210069761905,1,0,6652.25184806251,0,68
"464",0,6,169.125145288073,323.137179688073,557.639850174312,1,0,6352.89977867397,0,59
"465",0,0,251.33151508421,422.609673705263,702.081206621053,1,0,6079.9843467174,0,76
"466",0,0,187.216477627907,313.071226317829,540.760024054263,1,0,5837.21482089405,0,64
"467",0,0,91.0820484516129,214.201187825806,597.052841774194,0,0,5628.49333766417,0,33
"468",0,0,NA,NA,NA,1,0,5457.72762531332,0,NA
"469",0,0,50.110174,91.668297,325.814780333333,1,0,5328.56806356033,0,20
"470",0,0,141.797326877778,259.554232175926,480.942372416667,0,0,5244.08977519396,0,49
"471",0,0,181.10066695625,320.961072375,512.91534760625,0,0,5206.46815956623,0,62
"472",0,0,322.366005371429,563.460945535714,971.820180507143,0,0,5216.71706640074,0,85
"473",0,0,145.128664108696,278.77383086087,598.843052728261,0,0,5274.55745022415,0,51
"474",0,0,105.971495159091,220.442227772727,592.156710045454,0,0,5378.45411452616,0,38
"475",0,0,48.9401962,120.855146833333,329.066758166667,0,0,5525.80980331371,0,19
"476",0,0,17.5128682533333,22.85528244,42.20815678,0,0,10355.8999364989,0,7
"477",0,0,NA,NA,NA,0,0,9942.41472121741,0,NA
"478",0,0,NA,NA,NA,0,0,8383.27630838861,0,NA
"479",0,0,49.41832028,74.04619786,88.2873536,0,0,8024.10312229815,0,20
"480",0,0,NA,NA,NA,0,0,7680.69872977056,0,NA
"481",0,0,139.19275604878,301.690022439024,495.468721439024,1,0,7355.27211818695,0,47
"482",0,0,201.921992848765,343.113686561728,517.29685154321,1,0,7050.31317455669,0,68
"483",0,0,193.215274408046,372.704407602299,641.950890247126,1,0,6768.58898310338,0,66
"484",0,0,160.18603229875,346.7110434875,620.8725210625,1,0,6513.11529709836,0,56
"485",0,0,142.818279042,333.270965572,718.93429896,0,0,6287.09297310435,0,49
"486",0,0,116.724924822581,277.488708741936,737.810981032258,1,0,6093.7999956627,0,41
"487",0,0,NA,NA,NA,1,0,5936.43427425204,0,NA
"488",0,0,83.1966839716981,183.806683315094,434.948770792453,1,0,5817.91187380725,0,31
"489",0,0,88.4930595896552,170.485680974138,398.24783337931,0,0,5740.63919910117,0,32
"490",0,0,165.349431637815,261.815948128572,412.96834517647,0,0,5706.29226369529,0,57
"491",0,0,130.055215600893,242.101146744643,426.68140875,0,0,5715.64497574382,0,46
"492",0,0,71.5295169509091,133.345949129091,320.758539818182,0,0,5768.4847791172,0,26
"493",0,0,159.994195068966,293.179070206896,571.096442310345,0,0,5863.63614186543,0,56
"494",0,0,103.699361279545,208.119496640909,459.762850704546,0,0,5999.08608814886,0,37
"495",0,0,30.9242568272727,34.4421930909091,39.3254943,0,0,8386.9353885517,0,13
"496",0,0,41.3687078,45.4911114,48.73543257,0,0,8059.00659894377,0,17
"497",0,0,NA,NA,NA,0,0,7749.48271707595,0,NA
"498",0,0,218.064498926087,379.046457552174,556.679257034783,1,0,7460.6548204519,0,71
"499",0,0,106.057008688889,213.4250545,367.025108922222,0,0,7195.01572821171,0,38
"500",0,0,13.798242225,54.5694605,126.549141375,1,0,6955.22288444444,0,5
"501",0,3,37.2854909529412,78.0002643647059,234.534662294118,0,0,6744.03384621936,0,16
"502",0,0,29.8045930625,60.0515896625,162.044311225,0,0,6564.20999029303,0,13
"503",0,0,NA,NA,NA,0,0,6418.38813259166,0,NA
"504",1,3,60.4947897571428,111.518149819643,207.920104571429,1,0,6308.92643748117,0,23
"505",0,0,74.6415577944444,135.790404098889,215.260603042222,1,0,6237.7393746487,0,27
"506",0,0,76.210751821875,159.255331171875,307.46000971875,1,0,6206.14416007617,0,28
"507",0,0,80.5749726640625,158.385872375,327.742949,0,0,6214.74466461751,0,30
"508",0,0,43.437338265,62.6079299,176.77917345,0,0,6263.37530415967,0,18
"509",0,0,74.9191234866667,141.161750133333,267.915907833333,0,0,6351.11660495985,0,27
"510",0,0,52.5516198090909,99.9450914909091,185.557407181818,0,0,6476.37915550799,0,21
"511",0,0,12.5188212333333,16.6086369666667,17.999901,0,0,8449.97248625813,0,4
"512",0,0,8.929976,12.8299693666667,13.9187411333333,0,0,8155.30073693515,0,2
"513",0,0,NA,NA,NA,0,0,7881.35890071315,0,NA
"514",0,0,20.949859,25.9786560333333,25.2099517,0,0,7630.3800114371,0,9
"515",0,0,32.565388,38.054466,57.593742,0,0,7404.69939655241,0,14
"516",0,0,NA,NA,NA,0,0,7206.69412870703,0,NA
"517",0,0,7.73261355,10.28742875,31.18821455,0,0,7038.70019823962,0,2
"518",0,0,NA,NA,NA,0,0,6902.90908359231,0,NA
"519",0,0,63.2687396786885,126.637324078688,230.195909344262,1,0,6801.24990531271,0,24
"520",0,0,98.4214618673913,164.947339197826,245.407905913043,1,0,6735.26835736193,0,35
"521",0,0,80.4275251590164,107.348988063934,151.867815245902,1,0,6706.01763399327,0,30
"522",0,2,11.647023575,17.986418425,56.4902923,0,0,6713.9778241961,0,3
"523",0,0,13.2278065666667,20.1927731666667,40.6705681,0,0,6759.0174550217,0,4
"524",0,0,4.0046344,4.5007477,4.6594658,0,0,6840.40412833105,0,1
"525",0,0,2.57825265,4.99760225,12.803408,1,0,7205.90819494989,0,1
"526",0,0,NA,NA,NA,0,0,7213.31674203881,0,NA
"527",0,0,NA,NA,NA,0,0,7255.25719161319,0,NA
"528",0,0,12.9351874428571,12.9537284,16.299449,0,0,7331.13690579294,0,4
"529",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"530",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"531",0,0,NA,NA,NA,NA,NA,NA,NA,NA
